year,code,sex,population,deployment,tagID,divenum,maxdep,durwho,bzsounds,kindet,sc,NLmax
2009,2009_35,M,NRKW,oo09_240a,243,22,3.15909643,13,0,0,1,100.0697654
2009,2009_35,M,NRKW,oo09_240a,243,23,3.34160652,13.6,0,0,0,99.46670113
2009,2009_35,M,NRKW,oo09_240a,243,26,4.598241103,16.6,0,0,1,99.62848084
2009,2009_35,M,NRKW,oo09_240a,243,28,3.61331321,14.4,0,0,1,100.1793147
2009,2009_35,M,NRKW,oo09_240a,243,29,3.259917136,14.2,0,0,0,99.98201989
2009,2009_35,M,NRKW,oo09_240a,243,30,3.867472653,15.4,0,0,0,99.65982178
2009,2009_35,M,NRKW,oo09_240a,243,32,3.860741083,16.6,0,0,0,99.42309736
2009,2009_35,M,NRKW,oo09_240a,243,34,3.515289744,18.4,0,0,1,97.25708761
2009,2009_35,M,NRKW,oo09_240a,243,35,3.672311681,16.6,0,0,0,97.99310247
2009,2009_35,M,NRKW,oo09_240a,243,36,7.060132021,40,0,0,1,98.2756233
2009,2009_35,M,NRKW,oo09_240a,243,40,8.285922167,52.2,0,0,1,100.4490681
2009,2009_35,M,NRKW,oo09_240a,243,41,3.494983111,18.8,0,0,0,101.0520402
2009,2009_35,M,NRKW,oo09_240a,243,45,2.633650564,14.8,0,0,0,99.39284865
2009,2009_35,M,NRKW,oo09_240a,243,46,13.77765093,77.2,0,1,1,98.79725109
2009,2009_35,M,NRKW,oo09_240a,243,48,3.259850384,19,0,0,0,95.92014059
2009,2009_35,M,NRKW,oo09_240a,243,52,8.887570386,39.6,0,0,1,96.99563923
2009,2009_35,M,NRKW,oo09_240a,243,54,40.20871469,113.6,0,0,1,96.6638794
2009,2009_35,M,NRKW,oo09_240a,243,56,4.578507537,31.2,0,0,1,96.83180675
2009,2009_35,M,NRKW,oo09_240a,243,59,5.128231935,45,0,0,1,98.03644259
2009,2009_35,M,NRKW,oo09_240a,243,60,3.892503634,25,0,0,0,99.97141317
2009,2009_35,M,NRKW,oo09_240a,243,66,5.026984337,29.4,0,0,1,97.3619118
2009,2009_35,M,NRKW,oo09_240a,243,68,162.5444023,200.6,0,0,1,102.4089287
2009,2009_35,M,NRKW,oo09_240a,243,74,28.6176789,98.2,0,0,1,97.5638033
2009,2009_35,M,NRKW,oo09_240a,243,75,4.995885671,25.2,0,0,0,96.9799813
2009,2009_35,M,NRKW,oo09_240a,243,85,271.8879086,451.4,0,1,1,100.0077828
2009,2009_35,M,NRKW,oo09_240a,243,87,3.757590282,13.8,0,0,0,94.05430235
2009,2009_35,M,NRKW,oo09_240a,243,88,4.563574168,22,0,0,0,95.20626489
2009,2009_35,M,NRKW,oo09_240a,243,89,5.073870647,25,0,0,0,93.99126188
2009,2009_35,M,NRKW,oo09_240a,243,90,4.247283206,19.2,0,0,0,94.18151814
2009,2009_35,M,NRKW,oo09_240a,243,91,4.331304124,18,0,0,1,94.33128795
2009,2009_35,M,NRKW,oo09_240a,243,93,4.36069209,19.8,0,0,0,96.81425884
2009,2009_35,M,NRKW,oo09_240a,243,94,4.048115269,16.8,0,0,0,95.45695645
2009,2009_35,M,NRKW,oo09_240a,243,95,5.007758242,24.8,0,0,1,98.42134304
2009,2009_35,M,NRKW,oo09_240a,243,96,4.185638125,18,0,0,0,94.09241514
2009,2009_35,M,NRKW,oo09_240a,243,98,3.881278135,17.8,0,0,1,95.2003774
2009,2009_35,M,NRKW,oo09_240a,243,104,16.20448466,39.8,0,0,1,95.67913032
2009,2009_35,M,NRKW,oo09_240a,243,106,26.11503029,65.2,0,0,1,95.62047184
2009,2009_35,M,NRKW,oo09_240a,243,115,18.47051021,61.6,0,0,1,96.53904692
2009,2009_35,M,NRKW,oo09_240a,243,118,3.814417153,19,0,0,0,96.30516627
2009,2009_35,M,NRKW,oo09_240a,243,120,50.55746571,80.8,0,0,1,97.37943637
2009,2009_35,M,NRKW,oo09_240a,243,122,20.22303205,36.6,0,0,1,96.84430357
2009,2009_35,M,NRKW,oo09_240a,243,129,9.749079191,29.8,0,0,1,94.68427136
2009,2009_35,M,NRKW,oo09_240a,243,133,165.8868419,162,0,0,1,94.4803769
2009,2009_35,M,NRKW,oo09_240a,243,134,4.229773092,19.8,0,0,1,94.60848843
2009,2009_35,M,NRKW,oo09_240a,243,135,14.78604311,43.2,0,0,1,94.97007513
2009,2009_35,M,NRKW,oo09_240a,243,139,5.194227587,25,0,0,1,94.63851438
2009,2009_35,M,NRKW,oo09_240a,243,143,85.61863539,170.2,0,1,0,96.47160508
2009,2009_35,M,NRKW,oo09_240a,243,144,2.884798202,14.2,0,0,0,94.3387824
2009,2009_35,M,NRKW,oo09_240a,243,145,4.027120184,28.6,0,0,0,94.87945503
2009,2009_35,M,NRKW,oo09_240a,243,147,4.643613457,23,0,0,0,94.58506141
2009,2009_35,M,NRKW,oo09_240a,243,148,3.941188157,26.6,0,0,0,94.74364296
2009,2009_35,M,NRKW,oo09_240a,243,149,3.033760619,16.6,0,0,0,94.61699136
2009,2009_35,M,NRKW,oo09_240a,243,151,3.744073363,19.4,0,0,0,94.93118153
2009,2009_35,M,NRKW,oo09_240a,243,152,4.198999331,22,0,0,0,94.90453674
2009,2009_35,M,NRKW,oo09_240a,243,153,4.121028754,19.4,0,0,0,94.40765763
2009,2009_35,M,NRKW,oo09_240a,243,154,4.922876975,37.2,0,0,1,94.17160172
2009,2009_35,M,NRKW,oo09_240a,243,156,6.304915258,26.8,0,0,1,94.08705312
2009,2009_35,M,NRKW,oo09_240a,243,160,4.451361322,22.4,0,0,0,94.01054114
2009,2009_35,M,NRKW,oo09_240a,243,164,79.4659901,175.2,0,0,0,94.36930413
2009,2009_35,M,NRKW,oo09_240a,243,165,3.466682388,14.4,0,0,0,94.01544403
2009,2009_35,M,NRKW,oo09_240a,243,167,8.148740876,38.2,0,0,1,94.10312838
2009,2009_35,M,NRKW,oo09_240a,243,175,119.5498836,207.8,0,0,1,95.64917283
2009,2009_35,M,NRKW,oo09_240a,243,177,23.4683948,69.6,0,0,1,94.03134596
2009,2009_35,M,NRKW,oo09_240a,243,179,3.841970848,18.8,0,0,0,94.06458149
2009,2009_35,M,NRKW,oo09_240a,243,186,126.1111846,177.8,0,1,1,99.34079188
2009,2009_35,M,NRKW,oo09_240a,243,187,3.676184091,15.6,0,0,0,99.12157248
2009,2009_35,M,NRKW,oo09_240a,243,188,19.11419316,59.6,0,0,0,99.20112362
2009,2009_35,M,NRKW,oo09_240a,243,189,4.134803109,18.8,0,0,0,99.21426582
2009,2009_35,M,NRKW,oo09_240a,243,190,4.512937577,22.4,0,0,0,99.78790094
2009,2009_35,M,NRKW,oo09_240a,243,191,5.860982456,37.4,0,0,0,99.3344475
2009,2009_35,M,NRKW,oo09_240a,243,192,5.110122624,24.4,0,0,0,97.85632587
2009,2009_35,M,NRKW,oo09_240a,243,193,5.921122119,43.2,0,0,0,97.51307677
2009,2009_35,M,NRKW,oo09_240a,243,194,7.045872692,61.2,0,1,0,95.0963799
2009,2009_35,M,NRKW,oo09_240a,243,195,5.764050325,26.2,0,0,0,95.47698715
2009,2009_35,M,NRKW,oo09_240a,243,196,3.942806478,18.2,0,0,0,94.72114069
2009,2009_35,M,NRKW,oo09_240a,243,197,4.589514344,16.8,0,0,0,94.1852256
2009,2009_35,M,NRKW,oo09_240a,243,201,12.00745679,54.4,0,0,1,94.38362867
2009,2009_35,M,NRKW,oo09_240a,243,203,3.395435583,15.8,0,0,0,94.52179794
2009,2009_35,M,NRKW,oo09_240a,243,204,44.9302682,110.8,0,0,0,97.85147971
2009,2009_35,M,NRKW,oo09_240a,243,205,4.138998975,20.8,0,0,0,94.10856968
2009,2009_35,M,NRKW,oo09_240a,243,206,4.612658442,26.8,0,0,0,93.95047072
2009,2009_35,M,NRKW,oo09_240a,243,208,4.392608364,19,0,0,0,94.56262866
2009,2009_35,M,NRKW,oo09_240a,243,209,3.35834708,18.6,0,0,1,94.14719033
2009,2009_35,M,NRKW,oo09_240a,243,214,7.583920814,46.8,0,0,1,94.67656413
2009,2009_35,M,NRKW,oo09_240a,243,216,122.0959219,285,0,0,1,94.41656717
2009,2009_35,M,NRKW,oo09_240a,243,217,2.990172459,13.8,0,0,0,94.89666894
2009,2009_35,M,NRKW,oo09_240a,243,221,4.010640076,18.2,0,0,0,94.15997922
2009,2009_35,M,NRKW,oo09_240a,243,222,3.610721329,15.8,0,0,0,94.07956888
2009,2009_35,M,NRKW,oo09_240a,243,229,3.450695244,15.6,0,0,0,94.23902642
2009,2009_35,M,NRKW,oo09_240a,243,234,4.660733698,30.8,0,0,1,95.6963928
2009,2009_35,M,NRKW,oo09_240a,243,236,11.40870989,94.8,0,0,1,94.59350264
2009,2009_35,M,NRKW,oo09_240a,243,237,4.109018002,26.4,0,0,1,94.86951374
2009,2009_35,M,NRKW,oo09_240a,243,240,4.424918192,24.4,0,0,0,95.93644925
2009,2009_35,M,NRKW,oo09_240a,243,245,20.58184604,83.4,0,0,1,95.19150021
2009,2009_35,M,NRKW,oo09_240a,243,248,15.36236937,64.2,0,0,1,94.21480491
2009,2009_35,M,NRKW,oo09_240a,243,252,45.22058146,127.8,0,0,1,95.8653102
2009,2009_35,M,NRKW,oo09_240a,243,255,3.803204909,16.6,0,0,1,94.04474475
2009,2009_35,M,NRKW,oo09_240a,243,256,3.762101438,15.4,0,0,1,95.12961184
2009,2009_35,M,NRKW,oo09_240a,243,258,144.9175891,205.2,0,0,1,94.56910509
2009,2009_35,M,NRKW,oo09_240a,243,260,23.57562356,57.6,0,0,1,94.19349241
2009,2009_35,M,NRKW,oo09_240a,243,261,3.45061521,15.2,0,0,0,94.72323051
2009,2009_35,M,NRKW,oo09_240a,243,262,3.8281825,13.4,0,0,0,94.44796655
2009,2009_35,M,NRKW,oo09_240a,243,267,69.43066552,115.4,0,0,1,95.15832956
2009,2009_35,M,NRKW,oo09_240a,243,268,4.110426239,17,0,0,0,94.46483095
2009,2009_35,M,NRKW,oo09_240a,243,271,4.444406091,20.6,0,0,0,94.57364702
2009,2009_35,M,NRKW,oo09_240a,243,272,4.517225635,19.2,0,0,1,96.07571997
2009,2009_35,M,NRKW,oo09_240a,243,273,4.58765628,19.2,0,0,0,95.64436008
2009,2009_35,M,NRKW,oo09_240a,243,274,3.848641538,12.2,0,0,1,95.78782032
2009,2009_35,M,NRKW,oo09_240a,243,275,77.38332354,159,0,0,1,98.10668565
2009,2009_35,M,NRKW,oo09_240a,243,279,77.08381474,147.8,0,0,0,96.11862664
2009,2009_35,M,NRKW,oo09_240a,243,280,3.353942589,15.4,0,0,0,99.40891371
2009,2009_35,M,NRKW,oo09_240a,243,281,4.100376082,21.2,0,0,0,98.94606305
2009,2009_35,M,NRKW,oo09_240a,243,282,4.734119864,26.4,0,0,0,99.43031639
2009,2009_35,M,NRKW,oo09_240a,243,283,5.357196161,24.6,0,0,1,98.42281804
2009,2009_35,M,NRKW,oo09_240a,243,285,4.610136044,26.4,0,0,0,102.7276481
2009,2009_35,M,NRKW,oo09_240a,243,286,4.314756808,28,0,0,1,103.7346636
2009,2009_35,M,NRKW,oo09_240a,243,292,125.1183946,313.6,0,1,1,95.83808881
2009,2009_35,M,NRKW,oo09_240a,243,293,3.042877036,12,0,0,0,94.49634398
2009,2009_35,M,NRKW,oo09_240a,243,295,3.010962732,10,0,0,0,94.03407669
2009,2009_35,M,NRKW,oo09_240a,243,296,3.439526296,11.8,0,0,0,94.35056023
2009,2009_35,M,NRKW,oo09_240a,243,298,30.57636556,75.6,0,0,0,94.38244069
2009,2009_35,M,NRKW,oo09_240a,243,299,3.028531354,11.8,0,0,0,94.40855488
2009,2009_35,M,NRKW,oo09_240a,243,300,2.989739658,12.6,0,0,0,94.6589244
2009,2009_35,M,NRKW,oo09_240a,243,301,4.33754574,22.4,0,0,1,94.54893316
2009,2009_35,M,NRKW,oo09_240a,243,304,3.520676615,13.2,0,0,0,94.24077441
2009,2009_35,M,NRKW,oo09_240a,243,305,3.656284552,15.2,0,0,0,94.72153965
2009,2009_35,M,NRKW,oo09_240a,243,307,4.590134315,17.8,0,0,0,94.95454179
2009,2009_35,M,NRKW,oo09_240a,243,309,101.5864282,290.2,0,0,1,94.65050405
2009,2009_35,M,NRKW,oo09_240a,243,312,16.29282712,90.2,0,0,0,98.26267869
2009,2009_35,M,NRKW,oo09_240a,243,316,16.37210703,76,0,0,0,98.32285183
2009,2009_35,M,NRKW,oo09_240a,243,317,2.951496341,12,0,0,0,95.55759478
2009,2009_35,M,NRKW,oo09_240a,243,323,3.625610963,18.4,0,0,0,97.29414865
2009,2009_35,M,NRKW,oo09_240a,243,324,4.289249586,21.4,0,0,0,96.64397674
2009,2009_35,M,NRKW,oo09_240a,243,325,30.7586561,138.6,0,0,1,107.9784998
2009,2009_35,M,NRKW,oo09_240a,243,327,4.178875389,22.6,0,0,1,96.34644337
2009,2009_35,M,NRKW,oo09_240a,243,329,3.969515503,18,0,0,0,98.69982431
2009,2009_35,M,NRKW,oo09_240a,243,331,24.00246154,173.6,0,1,0,96.07117794
2009,2009_35,M,NRKW,oo09_240a,243,333,3.349553193,12.8,0,0,1,93.95599501
2009,2009_35,M,NRKW,oo09_240a,243,334,18.19628036,177.2,0,0,0,94.29009451
2009,2009_35,M,NRKW,oo09_240a,243,335,3.787050327,16.8,0,0,0,93.91616966
2009,2009_35,M,NRKW,oo09_240a,243,336,3.497900369,17.2,0,0,0,94.01679494
2009,2009_35,M,NRKW,oo09_240a,243,337,6.837743662,22.6,0,0,1,94.07650107
2009,2009_35,M,NRKW,oo09_240a,243,340,4.304117796,30.2,0,0,0,93.95000028
2009,2009_35,M,NRKW,oo09_240a,243,349,6.405310019,55,0,0,1,94.1670127
2009,2009_35,M,NRKW,oo09_240a,243,353,4.41660626,26.8,0,0,0,94.72249673
2009,2009_35,M,NRKW,oo09_244a,243,12,4.656832362,18.2,0,0,0,94.19675582
2009,2009_35,M,NRKW,oo09_244a,243,16,3.530052884,15.2,0,0,0,94.39980647
2009,2009_35,M,NRKW,oo09_244a,243,18,5.200201458,18.4,0,0,1,94.01669127
2009,2009_35,M,NRKW,oo09_244a,243,20,71.86811151,146.6,0,0,1,95.36966262
2009,2009_35,M,NRKW,oo09_244a,243,21,3.400792994,17.4,0,0,0,95.00059531
2009,2009_35,M,NRKW,oo09_244a,243,22,3.274521339,18.4,0,0,0,95.32017804
2009,2009_35,M,NRKW,oo09_244a,243,23,3.902012555,31,0,0,0,94.8220766
2009,2009_35,M,NRKW,oo09_244a,243,24,4.150817902,24.8,0,0,0,95.02854992
2009,2009_35,M,NRKW,oo09_244a,243,27,4.527186761,24.8,0,0,0,94.75906714
2009,2009_35,M,NRKW,oo09_244a,243,28,4.447575606,23.4,0,0,0,94.6134446
2009,2009_35,M,NRKW,oo09_244a,243,29,4.446536941,18.2,0,0,0,94.25145752
2009,2009_35,M,NRKW,oo09_244a,243,30,63.92328049,197.6,0,0,1,94.41297
2009,2009_35,M,NRKW,oo09_244a,243,31,2.268889841,11,0,0,0,94.17964395
2009,2009_35,M,NRKW,oo09_244a,243,34,4.308627892,25.4,0,0,0,94.18628931
2009,2009_35,M,NRKW,oo09_244a,243,36,7.237475186,35.4,0,0,0,95.53864651
2009,2009_35,M,NRKW,oo09_244a,243,37,5.404789041,35.6,0,0,0,95.51169724
2009,2009_35,M,NRKW,oo09_244a,243,38,58.10657598,276.2,0,1,1,95.47200482
2009,2009_35,M,NRKW,oo09_244a,243,45,6.610859832,39.6,0,0,1,94.34294534
2009,2009_35,M,NRKW,oo09_244a,243,47,134.1363804,279,1,0,1,94.16644447
2009,2009_35,M,NRKW,oo09_244a,243,49,3.030493646,17,0,0,0,94.5157949
2009,2009_35,M,NRKW,oo09_244a,243,51,4.284445331,27.4,0,0,0,94.30549205
2009,2009_35,M,NRKW,oo09_244a,243,52,3.746413361,21,0,0,0,94.83159804
2009,2009_35,M,NRKW,oo09_244a,243,78,3.43798482,14.4,0,0,0,95.35993691
2009,2009_35,M,NRKW,oo09_244a,243,104,42.8630928,305.4,0,0,0,94.13745335
2009,2009_35,M,NRKW,oo09_244a,243,110,24.4064492,97.2,0,0,1,97.18737714
2009,2009_35,M,NRKW,oo09_244a,243,114,50.17697992,375.6,1,0,1,94.6464636
2009,2009_35,M,NRKW,oo09_244a,243,116,5.999179309,24.4,0,0,0,95.15092053
2009,2009_35,M,NRKW,oo09_244a,243,126,5.251022812,26.6,0,0,0,94.47894315
2009,2009_35,M,NRKW,oo09_244a,243,129,21.83194731,242.6,0,0,1,96.02805542
2009,2009_35,M,NRKW,oo09_244a,243,134,4.844954322,32.4,0,0,0,94.67186845
2009,2009_35,M,NRKW,oo09_244a,243,136,4.384513687,25.2,0,0,0,94.55813626
2009,2009_35,M,NRKW,oo09_244a,243,138,13.15374996,124.6,0,0,1,94.52540732
2009,2009_35,M,NRKW,oo09_244a,243,140,6.725247678,35,0,0,0,94.41606051
2009,2009_35,M,NRKW,oo09_244a,243,141,13.7819462,77.6,0,0,0,98.42648126
2009,2009_35,M,NRKW,oo09_244a,243,143,37.1621486,184.6,0,1,0,94.37958509
2009,2009_35,M,NRKW,oo09_244a,243,145,2.917588183,15.8,0,0,0,95.29508676
2009,2009_35,M,NRKW,oo09_244a,243,152,4.252012686,23.8,0,0,0,95.42180414
2009,2009_35,M,NRKW,oo09_244a,243,153,4.836608438,19.2,0,0,0,94.03643901
2009,2009_35,M,NRKW,oo09_244a,243,155,26.00651937,166.2,0,0,1,94.89935263
2009,2009_35,M,NRKW,oo09_244a,243,163,28.56162772,167.2,0,0,1,94.9211066
2009,2009_35,M,NRKW,oo09_244a,243,168,6.050645126,21.4,0,0,0,96.79640694
2009,2009_35,M,NRKW,oo09_244a,243,169,32.53280276,236.8,0,1,1,97.5744669
2009,2009_35,M,NRKW,oo09_244a,243,171,5.505908374,28.2,0,0,1,94.53522653
2009,2009_35,M,NRKW,oo09_244a,243,172,20.62949557,101.4,0,0,1,95.13382572
2009,2009_35,M,NRKW,oo09_244a,243,175,5.098433574,56.2,0,0,1,94.05129769
2009,2009_35,M,NRKW,oo09_244a,243,180,143.3229463,334.6,0,0,1,95.07331669
2009,2009_35,M,NRKW,oo09_244a,243,193,4.136745641,23.8,0,0,0,95.90734184
2009,2009_35,M,NRKW,oo09_244a,243,195,11.45206543,85.8,0,0,1,98.37270053
2009,2009_35,M,NRKW,oo09_244a,243,197,14.56348258,101.2,0,0,1,95.8635515
2009,2009_35,M,NRKW,oo09_244a,243,203,10.03017799,75.2,0,0,1,94.19969942
2009,2009_35,M,NRKW,oo09_244a,243,207,31.87070958,175.8,0,0,1,95.07509162
2009,2009_35,M,NRKW,oo09_244a,243,213,14.6591968,74.2,0,1,0,96.72224406
2009,2009_35,M,NRKW,oo09_244a,243,214,53.18626303,313.8,0,0,1,94.21778206
2009,2009_35,M,NRKW,oo09_244a,243,215,6.862190929,49.4,0,0,0,95.0416243
2009,2009_35,M,NRKW,oo09_244a,243,223,3.535892374,17.2,0,0,0,94.11347697
2009,2009_35,M,NRKW,oo09_244a,243,225,34.94072641,229.6,0,1,1,94.87778128
2009,2009_35,M,NRKW,oo09_244a,243,230,3.290996286,15,0,0,0,94.43940804
2009,2009_35,M,NRKW,oo09_244a,243,231,3.619955963,22,0,0,0,94.20092054
2009,2009_35,M,NRKW,oo09_244a,243,232,4.290336345,25.4,0,0,0,94.24201756
2009,2009_35,M,NRKW,oo09_244a,243,233,47.38548682,331.8,0,0,0,95.14597917
2009,2009_35,M,NRKW,oo09_244a,243,234,3.440415158,15.6,0,0,0,95.11726606
2009,2009_35,M,NRKW,oo09_244a,243,235,4.354677856,20.2,0,0,0,95.07410773
2009,2009_35,M,NRKW,oo09_244a,243,236,18.09896433,75,0,0,0,96.72362164
2009,2009_35,M,NRKW,oo09_244a,243,237,2.739017667,13.2,0,0,0,94.72788981
2009,2009_35,M,NRKW,oo09_244a,243,240,6.044884917,26,0,0,0,94.10924127
2009,2009_35,M,NRKW,oo09_244a,243,241,55.52397514,364.6,0,1,0,94.66267406
2009,2009_35,M,NRKW,oo09_244a,243,242,10.98455727,41,0,1,0,94.51447544
2009,2009_35,M,NRKW,oo09_244a,243,243,5.315008095,22.2,0,0,0,94.15492978
2009,2009_35,M,NRKW,oo09_244a,243,244,2.605069592,13.4,0,0,0,94.26560034
2009,2009_35,M,NRKW,oo09_244a,243,247,41.31589838,416.6,0,1,0,95.50732402
2009,2009_35,M,NRKW,oo09_244a,243,249,12.32224789,64.2,0,0,0,94.04476223
2009,2009_35,M,NRKW,oo09_244a,243,250,18.59000936,116.2,0,0,1,94.26228893
2009,2009_35,M,NRKW,oo09_244a,243,251,3.231264069,15.8,0,0,0,94.29242879
2009,2009_35,M,NRKW,oo09_244a,243,253,3.234058874,15.8,0,0,0,94.38205125
2009,2009_35,M,NRKW,oo09_244a,243,256,3.945015115,18.2,0,0,0,94.25693058
2009,2009_35,M,NRKW,oo09_244a,243,258,31.43234557,234.8,0,1,1,95.74806061
2009,2009_35,M,NRKW,oo09_244a,243,263,16.30730507,45.8,0,0,0,94.45783884
2009,2009_35,M,NRKW,oo09_244a,243,301,101.2374101,440,1,1,1,95.22514676
2009,2009_35,M,NRKW,oo09_245b,244,17,14.61144734,23.6,0,0,0,95.69133501
2009,2009_35,M,NRKW,oo09_245b,244,20,3.184719382,9,0,0,0,94.12604614
2009,2009_35,M,NRKW,oo09_245b,244,25,3.988103071,18,0,0,1,94.52176961
2009,2009_35,M,NRKW,oo09_245b,244,27,93.11097212,182,1,1,1,94.04652291
2009,2009_35,M,NRKW,oo09_245b,244,33,2.57202152,17.6,0,0,0,93.74187623
2009,2009_35,M,NRKW,oo09_245b,244,35,32.16255256,88,1,0,0,94.57065461
2009,2009_35,M,NRKW,oo09_245b,244,37,7.375755509,85.6,0,0,1,93.93231547
2009,2009_35,M,NRKW,oo09_245b,244,45,152.4712274,371.2,1,0,1,98.64284029
2009,2009_35,M,NRKW,oo09_245b,244,48,2.241826691,14.6,0,0,0,93.73846627
2009,2009_35,M,NRKW,oo09_245b,244,50,3.335370303,17.2,0,0,0,94.31390446
2009,2009_35,M,NRKW,oo09_245b,244,52,2.323438654,15.8,0,0,0,93.79341888
2009,2009_35,M,NRKW,oo09_245b,244,53,3.596686255,22.2,0,0,0,94.3938465
2009,2009_35,M,NRKW,oo09_245b,244,57,29.59079172,210.2,0,0,1,94.84687043
2009,2009_35,M,NRKW,oo09_245b,244,59,2.658377051,19.8,0,0,0,93.73619185
2009,2009_35,M,NRKW,oo09_245b,244,60,2.775051752,25,0,0,0,93.7038484
2009,2009_35,M,NRKW,oo09_245b,244,61,1.963319385,16.6,0,0,0,93.63919443
2009,2009_35,M,NRKW,oo09_245b,244,62,3.412776143,26.2,0,0,0,93.73305883
2009,2009_35,M,NRKW,oo09_245b,244,63,2.878787309,21.4,0,0,0,93.67224489
2009,2009_35,M,NRKW,oo09_245b,244,65,53.32412041,322.4,1,1,1,94.4871949
2009,2009_35,M,NRKW,oo09_245b,244,74,2.329724371,12.2,0,0,0,93.6481879
2009,2009_35,M,NRKW,oo09_245b,244,75,60.67360644,349.2,1,1,1,94.64738191
2009,2009_35,M,NRKW,oo09_245b,244,79,26.74614762,192.4,0,1,1,94.53112526
2009,2009_35,M,NRKW,oo09_245b,244,87,51.12901257,262.2,1,1,0,94.68458672
2009,2009_35,M,NRKW,oo09_245b,244,91,4.307614752,34.2,0,0,0,93.90005572
2009,2009_35,M,NRKW,oo09_245b,244,95,3.601547889,27.8,0,0,0,93.79248518
2009,2009_35,M,NRKW,oo09_245b,244,96,3.630921293,28.6,0,0,0,93.68066477
2009,2009_35,M,NRKW,oo09_245b,244,99,2.622591662,19.2,0,0,0,93.69238933
2009,2009_35,M,NRKW,oo09_245b,244,100,3.680536922,30.8,0,0,0,93.96659604
2009,2009_35,M,NRKW,oo09_245b,244,101,2.142391854,11.6,0,0,0,93.7659838
2009,2009_35,M,NRKW,oo09_245b,244,102,2.681142329,36,0,0,0,93.73455273
2009,2009_35,M,NRKW,oo09_245b,244,103,6.578956918,57.4,0,0,0,98.99970325
2009,2009_35,M,NRKW,oo09_245b,244,105,7.695182332,61.2,0,0,0,93.79446857
2009,2009_35,M,NRKW,oo09_245b,244,107,13.60753793,85.6,0,0,0,94.35118429
2009,2009_35,M,NRKW,oo09_245b,244,108,3.282660796,23.6,0,0,0,94.53980849
2009,2009_35,M,NRKW,oo09_245b,244,110,4.175688783,44.2,0,0,0,94.28928805
2009,2009_35,M,NRKW,oo09_245b,244,111,2.476778359,19.4,0,0,0,93.93154859
2009,2009_35,M,NRKW,oo09_245b,244,115,56.15004226,279,0,0,0,99.46989135
2009,2009_35,M,NRKW,oo09_245b,244,116,10.19421851,38,0,0,0,95.34554627
2009,2009_35,M,NRKW,oo09_245b,244,129,22.53171755,174.2,0,0,0,94.60816524
2009,2009_36,F,NRKW,oo09_247a,243,8,2.119259441,14.2,0,0,0,94.44383866
2009,2009_36,F,NRKW,oo09_247a,243,9,17.05218555,159.2,0,0,0,97.38324944
2009,2009_36,F,NRKW,oo09_247a,243,11,1.880191121,17.2,0,0,0,95.15283455
2009,2009_36,F,NRKW,oo09_247a,243,13,1.881341847,12.2,0,0,0,94.37179113
2009,2009_36,F,NRKW,oo09_247a,243,14,1.709995364,10.6,0,0,0,94.32097642
2009,2009_36,F,NRKW,oo09_247a,243,16,2.082740495,22.2,0,0,0,95.15900259
2009,2009_36,F,NRKW,oo09_247a,243,18,4.127342764,44.8,0,1,0,95.03984159
2009,2009_36,F,NRKW,oo09_247a,243,19,2.578926421,21.4,0,0,0,94.60077691
2009,2009_36,F,NRKW,oo09_247a,243,20,3.499066505,29.8,0,0,0,95.38290906
2009,2009_36,F,NRKW,oo09_247a,243,21,2.871723334,63.2,0,0,0,96.05527404
2009,2009_36,F,NRKW,oo09_247a,243,22,1.327644044,14.8,0,0,0,95.21191809
2009,2009_36,F,NRKW,oo09_247a,243,25,10.21937985,119.4,0,0,0,100.5794052
2009,2009_36,F,NRKW,oo09_247a,243,27,1.742953743,19.2,0,0,0,96.26168065
2009,2009_36,F,NRKW,oo09_247a,243,28,1.699102643,15.4,0,0,0,95.93893654
2009,2009_36,F,NRKW,oo09_247a,243,29,1.869326334,15.2,0,0,0,94.51247165
2009,2009_36,F,NRKW,oo09_247a,243,30,2.118385957,23.8,0,0,0,94.5032357
2009,2009_36,F,NRKW,oo09_247a,243,31,5.918616999,36,0,1,0,94.74424218
2009,2009_36,F,NRKW,oo09_247a,243,32,6.836770741,46.2,0,0,0,97.1335723
2009,2009_36,F,NRKW,oo09_247a,243,33,2.120898336,26.8,0,0,0,95.62086997
2009,2009_36,F,NRKW,oo09_247a,243,35,2.954175082,26.6,0,0,0,94.72956882
2009,2009_36,F,NRKW,oo09_247a,243,39,3.788171176,40.8,0,0,0,94.76438116
2009,2009_36,F,NRKW,oo09_247a,243,42,5.001421016,27,0,0,0,97.99242144
2009,2009_36,F,NRKW,oo09_247a,243,44,11.51426541,134.4,0,0,0,95.85658623
2009,2009_36,F,NRKW,oo09_247a,243,45,2.702560789,21.8,0,0,0,95.28551211
2009,2009_36,F,NRKW,oo09_247a,243,46,6.37784811,40.2,0,0,0,96.83829998
2009,2009_36,F,NRKW,oo09_247a,243,47,1.786244704,19.6,0,0,0,95.03373104
2009,2009_36,F,NRKW,oo09_247a,243,48,2.999663164,26.2,0,0,0,95.40386194
2009,2009_36,F,NRKW,oo09_247a,243,49,1.872829926,11.8,0,0,0,94.88459914
2009,2009_36,F,NRKW,oo09_247a,243,50,11.09615149,153.4,0,0,0,99.13595207
2009,2009_36,F,NRKW,oo09_247a,243,52,2.454690083,25.8,0,0,0,96.96377922
